year,city_nhood,filings,orders,rental_units,filing_rate,order_rate
2017,HOLLER PARK,1,0,40,2.5,0
2017,HONEY CREEK MANOR,9,2,413,2.1791767554479415,0.48426150121065376
2017,HONEY CREEK PARKWAY,3,1,175,1.7142857142857144,0.5714285714285714
2017,JACKSON PARK,89,30,1428,6.23249299719888,2.100840336134454
2017,JOHNSON'S WOODS,18,7,625,2.88,1.1199999999999999
2017,JUNEAU TOWN,27,13,2667,1.0123734533183353,0.4874390701162355
2017,KILBOURN TOWN,57,20,1878,3.035143769968051,1.0649627263045793
2017,KING PARK,58,18,840,6.904761904761905,2.142857142857143
2017,KOPS PARK,14,4,341,4.105571847507331,1.1730205278592376
2017,LAND BANK,1,1,10,10,10
2017,LAYTON PARK,37,17,960,3.854166666666667,1.7708333333333333
2017,LENOX HEIGHTS,35,15,441,7.936507936507936,3.4013605442176873
2017,LINCOLN CREEK,164,75,1553,10.56020605280103,4.829362524146812
2017,LINCOLN PARK,145,58,1295,11.196911196911197,4.478764478764479
2017,LINCOLN VILLAGE,256,133,2422,10.569777043765482,5.491329479768786
2017,LINDSAY PARK,100,42,1035,9.66183574879227,4.057971014492753
2017,LITTLE MENOMONEE PARKWAY,18,8,175,10.285714285714285,4.571428571428571
2017,LONG VIEW,84,29,548,15.328467153284672,5.291970802919708
2017,LOWER EAST SIDE,91,50,7975,1.141065830721003,0.6269592476489028
2017,LYONS PARK,3,0,145,2.0689655172413794,0
2017,MAITLAND PARK,6,1,202,2.9702970297029703,0.49504950495049505
2017,MAPLE TREE,181,62,682,26.53958944281525,9.090909090909092
2017,MARQUETTE,1,0,271,0.36900369003690037,0
2017,MARTIN DRIVE,26,11,523,4.97131931166348,2.1032504780114722
2017,MC GOVERN PARK,83,43,569,14.586994727592268,7.5571177504393665
2017,MELODY VIEW,46,18,169,27.218934911242602,10.650887573964498
2017,MENOMONEE RIVER HILLS,228,95,1462,15.595075239398085,6.49794801641587
2017,MENOMONEE RIVER HILLS EAST,100,33,409,24.449877750611247,8.06845965770171
2017,MENOMONEE RIVER PARKWAY,3,0,78,3.8461538461538463,0
2017,MENOMONEE RIVER VALLEY,1,1,32,3.125,3.125
2017,MERRILL PARK,209,102,1198,17.445742904841403,8.514190317195327
2017,METCALFE PARK,126,66,773,16.30012936610608,8.538163001293661
2017,MIDTOWN,214,104,1764,12.131519274376418,5.895691609977324
2017,MILLER VALLEY,49,26,388,12.628865979381443,6.701030927835052
2017,MITCHELL FIELD,1,1,68,1.4705882352941175,1.4705882352941175
2017,MITCHELL PARK,17,7,208,8.173076923076923,3.3653846153846154
2017,MITCHELL WEST,15,5,633,2.3696682464454977,0.7898894154818324
2017,MORGAN HEIGHTS,10,5,301,3.322259136212625,1.6611295681063125
2017,MORGANDALE,20,9,888,2.2522522522522523,1.0135135135135136
2017,MOUNT MARY,3,0,140,2.142857142857143,0
2017,MURRAY HILL,35,14,3230,1.08359133126935,0.43343653250773995
2017,MUSKEGO WAY,197,95,2404,8.19467554076539,3.951747088186356
2017,NASH PARK,24,10,432,5.555555555555555,2.314814814814815
2017,NATIONAL PARK,38,14,613,6.199021207177815,2.2838499184339316
2017,NEW COELN,25,12,23,108.69565217391303,52.17391304347826
2017,NORTH DIVISION,297,145,2093,14.190157668418538,6.927854753941711
2017,NORTH MEADOWS,1,1,1336,0.07485029940119761,0.07485029940119761
2017,NORTHPOINT,9,2,1286,0.6998444790046656,0.15552099533437014
2017,NORTHRIDGE,2,1,559,0.35778175313059035,0.17889087656529518
2017,OLD NORTH MILWAUKEE,636,326,3706,17.161359956826765,8.796546141392337
2017,PARK KNOLL,5,2,59,8.47457627118644,3.389830508474576
2017,PARK PLACE,1,1,12,8.333333333333332,8.333333333333332
2017,PARK VIEW,3,2,35,8.571428571428571,5.714285714285714
2017,PARK WEST,296,136,1743,16.98221457257602,7.802639127940333
2017,PARKWAY HILLS,15,8,199,7.537688442211055,4.0201005025125625
2017,PHEASANT RUN,1,0,175,0.5714285714285714,0
2017,POLONIA,50,23,865,5.780346820809249,2.6589595375722546
2017,RED OAK HEIGHTS,1,1,19,5.263157894736842,5.263157894736842
2017,RIVER BEND,2,1,229,0.8733624454148471,0.43668122270742354
2017,RIVERSIDE PARK,9,1,602,1.495016611295681,0.16611295681063123
2017,RIVERWEST,134,59,4180,3.2057416267942584,1.4114832535885167
2017,ROLLING GREEN,9,4,450,2,0.8888888888888888
2017,ROOSEVELT GROVE,162,83,1265,12.806324110671937,6.561264822134387
2017,ROOT CREEK,6,3,406,1.477832512315271,0.7389162561576355
2017,RUFUS KING,228,119,1089,20.9366391184573,10.927456382001836
2017,SAINT JOSEPH,223,110,1576,14.149746192893401,6.979695431472082
2017,SAVELAND PARK,1,1,144,0.6944444444444444,0.6944444444444444
2017,SHERMAN PARK,282,142,1683,16.755793226381464,8.43731431966726
2017,SILVER CITY,55,27,865,6.358381502890173,3.121387283236994
2017,SILVER SPRING,553,217,3027,18.268913115295675,7.1688140072679225
2017,SILVER SWAN,198,89,889,22.272215973003377,10.011248593925758
2017,SOUTHGATE,17,4,534,3.1835205992509366,0.7490636704119851
2017,SOUTHPOINT,50,20,933,5.359056806002144,2.1436227224008575
2017,ST. AMELIAN'S,39,17,334,11.676646706586826,5.089820359281437
2017,STORY HILL,10,4,355,2.8169014084507045,1.1267605633802817
2017,SUNSET HEIGHTS,49,20,731,6.703146374829001,2.7359781121751023
2017,THE VALLEY / PIGSVILLE,7,0,137,5.109489051094891,0
2017,THURSTON WOODS,155,63,974,15.91375770020534,6.46817248459959
2017,TIMMERMAN AIRPORT,13,1,162,8.024691358024691,0.6172839506172839
2017,TIMMERMAN WEST,132,45,1336,9.880239520958083,3.3682634730538923
2017,TIPPECANOE,13,7,708,1.8361581920903955,0.9887005649717515
2017,TOWN & COUNTRY MANOR,65,30,692,9.393063583815028,4.335260115606936
2017,TOWN OF LAKE,11,6,588,1.870748299319728,1.0204081632653061
2017,TRIANGLE,15,12,91,16.483516483516482,13.186813186813188
2017,TRIANGLE NORTH,27,13,530,5.09433962264151,2.4528301886792456
2017,TRIPOLI PARK,66,22,296,22.2972972972973,7.4324324324324325
2017,UPPER EAST SIDE,2,1,872,0.22935779816513763,0.11467889908256881
2017,UPTOWN,243,103,1515,16.03960396039604,6.798679867986798
2017,VALHALLA,291,139,1098,26.50273224043716,12.659380692167577
2017,VALLEY FORGE,1,0,60,1.6666666666666667,0
2017,VOGEL PARK,88,37,737,11.940298507462686,5.020352781546811
2017,WAHL PARK,91,29,612,14.869281045751634,4.738562091503268
2017,WALKER'S POINT,156,80,2780,5.611510791366906,2.877697841726619
2017,WALNUT HILL,84,36,588,14.285714285714285,6.122448979591836
2017,WASHINGTON HEIGHTS,59,27,1168,5.051369863013699,2.3116438356164384
2017,WASHINGTON PARK,227,128,1412,16.076487252124647,9.06515580736544
2017,WEDGEWOOD,8,6,247,3.2388663967611335,2.42914979757085
2017,WEST VIEW,8,3,413,1.937046004842615,0.7263922518159807
2017,WHITE MANOR,9,6,280,3.214285714285714,2.142857142857143
2017,WICK FIELD,3,1,193,1.5544041450777202,0.5181347150259068
2017,WILLIAMSBURG,81,43,606,13.366336633663368,7.095709570957095
2017,WILSON PARK,10,5,581,1.7211703958691909,0.8605851979345954
2017,WOODLAND COURT,23,10,341,6.744868035190615,2.932551319648094
2017,WYRICK PARK,57,26,574,9.930313588850174,4.529616724738676
2017,YANKEE HILL,37,24,2249,1.6451756336149401,1.0671409515340151
2018,ALCOTT PARK,2,1,64,3.125,1.5625
2018,ALVERNO,14,2,321,4.361370716510903,0.6230529595015576
2018,ARLINGTON GARDENS,45,26,390,11.538461538461538,6.666666666666667
2018,ARLINGTON HEIGHTS,154,82,1218,12.643678160919542,6.732348111658457
2018,AVENUES WEST,299,128,4998,5.9823929571828725,2.5610244097639057
2018,BARAN PARK,5,2,40,12.5,5
2018,BAY VIEW,48,20,3851,1.2464294988314724,0.5193456245131135
2018,BLUEMOUND HEIGHTS,14,5,738,1.8970189701897018,0.6775067750677507
2018,BORCHERT FIELD,139,68,988,14.068825910931174,6.882591093117409
2018,BRADLEY ESTATES,1,0,805,0.12422360248447205,0
2018,BREWER'S HILL,27,12,1102,2.4500907441016335,1.0889292196007259
2018,BURNHAM PARK,45,24,1090,4.128440366972478,2.2018348623853212
2018,CALUMET FARMS,4,3,722,0.554016620498615,0.41551246537396125
2018,CAMBRIDGE HEIGHTS,8,3,903,0.8859357696566998,0.33222591362126247
2018,CANNON PARK,5,5,652,0.7668711656441718,0.7668711656441718
2018,CAPITOL HEIGHTS,90,37,927,9.70873786407767,3.9913700107874863
2018,CASTLE MANOR,42,16,937,4.482390608324439,1.7075773745997866
2018,CLARKE SQUARE,143,75,1772,8.06997742663657,4.232505643340858
2018,CLOCK TOWER ACRES,26,10,419,6.205250596658711,2.386634844868735
2018,COLD SPRING PARK,131,67,1060,12.358490566037736,6.320754716981132
2018,COLLEGE HEIGHTS,1,1,24,4.166666666666666,4.166666666666666
2018,COLUMBUS PARK,93,43,746,12.466487935656836,5.7640750670241285
2018,CONCORDIA,410,191,1932,21.22153209109731,9.886128364389233
2018,COOPER PARK,17,8,505,3.3663366336633667,1.5841584158415842
2018,COPERNICUS PARK,4,1,41,9.75609756097561,2.4390243902439024
2018,DINEEN PARK,131,52,1185,11.054852320675106,4.388185654008439
2018,DOWNER WOODS,8,1,410,1.951219512195122,0.24390243902439024
2018,ENDERIS PARK,34,14,730,4.657534246575342,1.9178082191780823
2018,EUCLID PARK,12,5,615,1.951219512195122,0.8130081300813009
2018,FAIR PARK,8,6,236,3.389830508474576,2.5423728813559325
2018,FAIRFIELD,48,13,693,6.926406926406926,1.875901875901876
2018,FAIRVIEW,6,2,377,1.5915119363395225,0.5305039787798408
2018,FERNWOOD,1,1,479,0.20876826722338201,0.20876826722338201
2018,FLORIST HIGHLANDS,9,3,232,3.8793103448275863,1.293103448275862
2018,FOREST HOME HILLS,84,44,891,9.427609427609427,4.938271604938271
2018,FRANKLIN HEIGHTS,349,158,2153,16.209939619136087,7.338597306084534
2018,GARDEN HOMES,117,53,706,16.572237960339944,7.507082152974505
2018,GOLDEN GATE,3,3,22,13.636363636363635,13.636363636363635
2018,GOLDEN VALLEY,16,6,353,4.53257790368272,1.69971671388102
2018,GOLDMAN PARK,9,4,238,3.7815126050420167,1.680672268907563
2018,GRA-RAM,8,5,412,1.9417475728155338,1.2135922330097086
2018,GRACELAND,50,24,423,11.82033096926714,5.673758865248227
2018,GRANTOSA,44,25,623,7.062600321027287,4.012841091492777
2018,GRASSLYN MANOR,70,30,923,7.583965330444204,3.2502708559046587
2018,GREEN MOOR,5,3,30,16.666666666666664,10
2018,GROVER HEIGHTS,11,7,98,11.224489795918368,7.142857142857142
2018,HALYARD PARK,8,5,305,2.622950819672131,1.639344262295082
2018,HAMPTON HEIGHTS,263,118,1480,17.77027027027027,7.972972972972974
2018,HARAMBEE,392,173,3591,10.916179337231968,4.817599554441659
2018,HARBOR VIEW,5,2,448,1.1160714285714286,0.4464285714285714
2018,HAVENWOODS,14,5,94,14.893617021276595,5.319148936170213
2018,HAWLEY FARMS,7,2,236,2.9661016949152543,0.847457627118644
2018,HAWTHORNE GLEN,1,0,64,1.5625,0
2018,HAYMARKET,18,8,159,11.320754716981133,5.031446540880504
2018,HIGHWOOD ESTATES,11,7,649,1.694915254237288,1.078582434514638
2018,HILLSIDE,51,9,1095,4.657534246575342,0.821917808219178
2018,HISTORIC MITCHELL STREET,180,107,2755,6.533575317604355,3.8838475499092557
2018,HISTORIC THIRD WARD,2,1,1025,0.1951219512195122,0.0975609756097561
2018,HONEY CREEK MANOR,5,3,420,1.1904761904761905,0.7142857142857143
2018,HONEY CREEK PARKWAY,2,1,153,1.3071895424836601,0.6535947712418301
2018,JACKSON PARK,68,28,1412,4.815864022662889,1.9830028328611897
2018,JOHNSON'S WOODS,29,12,619,4.68497576736672,1.938610662358643
2018,JUNEAU TOWN,36,18,2972,1.2113055181695829,0.6056527590847914
2018,KILBOURN TOWN,60,23,1886,3.1813361611876987,1.2195121951219512
2018,KING PARK,67,30,832,8.052884615384617,3.6057692307692304
2018,KOPS PARK,12,6,352,3.4090909090909087,1.7045454545454544
2018,LAYTON PARK,53,28,975,5.435897435897436,2.871794871794872
2018,LENOX HEIGHTS,40,19,440,9.090909090909092,4.318181818181818
2018,LINCOLN CREEK,191,76,1586,12.042875157629256,4.791929382093317
2018,LINCOLN PARK,140,50,1311,10.678871090770405,3.8138825324180017
2018,LINCOLN VILLAGE,210,108,2471,8.498583569405099,4.370700121408336
2018,LINDSAY PARK,115,45,1016,11.318897637795274,4.429133858267717
2018,LITTLE MENOMONEE PARKWAY,18,9,174,10.344827586206897,5.172413793103448
2018,LONG VIEW,78,38,568,13.732394366197184,6.690140845070422
2018,LOWER EAST SIDE,102,44,8207,1.2428414767881077,0.5361276958693798
2018,LYONS PARK,4,2,148,2.7027027027027026,1.3513513513513513
2018,MAITLAND PARK,5,2,205,2.4390243902439024,0.975609756097561
2018,MAPLE TREE,171,57,691,24.746743849493487,8.24891461649783
2018,MARTIN DRIVE,24,8,513,4.678362573099415,1.5594541910331383
2018,MC GOVERN PARK,75,30,594,12.626262626262626,5.05050505050505
2018,MELODY VIEW,38,13,165,23.03030303030303,7.878787878787878
2018,MENOMONEE RIVER HILLS,213,100,1476,14.43089430894309,6.775067750677506
2018,MENOMONEE RIVER HILLS EAST,80,34,416,19.230769230769234,8.173076923076923
2018,MENOMONEE RIVER VALLEY,2,1,127,1.574803149606299,0.7874015748031495
2018,MERRILL PARK,174,92,1199,14.51209341117598,7.6730608840700585
2018,METCALFE PARK,121,48,762,15.879265091863518,6.299212598425196
2018,MIDTOWN,149,61,1738,8.57307249712313,3.5097813578826234
2018,MILL VALLEY,2,1,40,5,2.5
2018,MILLER VALLEY,36,16,391,9.207161125319693,4.092071611253197
2018,MITCHELL FIELD,2,0,71,2.8169014084507045,0
2018,MITCHELL PARK,20,5,209,9.569377990430622,2.3923444976076556
2018,MITCHELL WEST,15,7,642,2.336448598130841,1.0903426791277258
2018,MORGAN HEIGHTS,12,5,298,4.026845637583892,1.6778523489932886
2018,MORGANDALE,21,12,894,2.348993288590604,1.342281879194631
2018,MOUNT MARY,1,0,140,0.7142857142857143,0
2018,MURRAY HILL,38,9,3206,1.1852776044915783,0.280723643169058
2018,MUSKEGO WAY,181,86,2435,7.433264887063655,3.5318275154004106
2018,NASH PARK,30,14,442,6.787330316742081,3.167420814479638
2018,NATIONAL PARK,24,14,600,4,2.3333333333333335
2018,NEW COELN,20,14,25,80,56.00000000000001
2018,NORTH DIVISION,321,136,2055,15.62043795620438,6.618004866180048
2018,NORTH MEADOWS,2,1,1322,0.15128593040847202,0.07564296520423601
2018,NORTHPOINT,4,2,1285,0.311284046692607,0.1556420233463035
2018,NORTHRIDGE,6,0,554,1.083032490974729,0
2018,OLD NORTH MILWAUKEE,640,313,3762,17.01222753854333,8.320042530568847
2018,PARK KNOLL,3,2,55,5.454545454545454,3.6363636363636362
2018,PARK PLACE,2,1,11,18.181818181818183,9.090909090909092
2018,PARK VIEW,6,2,33,18.181818181818183,6.0606060606060606
2018,PARK WEST,254,119,1677,15.146094215861657,7.0960047704233755
2018,PARKWAY HILLS,15,6,198,7.575757575757576,3.0303030303030303
2018,POLONIA,40,18,867,4.61361014994233,2.0761245674740483
2018,RIVER BEND,5,4,224,2.232142857142857,1.7857142857142856
2018,RIVERSIDE PARK,15,4,584,2.5684931506849313,0.684931506849315
2018,RIVERWEST,88,38,4174,2.1082894106372785,0.9103977000479155
2018,ROLLING GREEN,11,6,456,2.4122807017543857,1.3157894736842104
2018,ROOSEVELT GROVE,142,54,1281,11.085089773614364,4.215456674473068
2018,ROOT CREEK,14,7,406,3.4482758620689653,1.7241379310344827
2018,RUFUS KING,207,101,1117,18.531781557743958,9.042076991942704
2018,SAINT JOSEPH,224,93,1593,14.061519146264908,5.83804143126177
2018,SAVELAND PARK,2,1,143,1.3986013986013985,0.6993006993006993
2018,SHERMAN PARK,301,135,1688,17.83175355450237,7.9976303317535535
2018,SILVER CITY,43,15,871,4.936854190585533,1.7221584385763489
2018,SILVER SPRING,559,223,2713,20.60449686693697,8.219683007740509
2018,SILVER SWAN,182,66,889,20.47244094488189,7.424071991001124
2018,SOUTHGATE,18,5,214,8.411214953271028,2.336448598130841
2018,SOUTHPOINT,48,22,929,5.166846071044134,2.3681377825618943
2018,ST. AMELIAN'S,21,7,343,6.122448979591836,2.0408163265306123
2018,STORY HILL,3,3,356,0.8426966292134831,0.8426966292134831
2018,SUNSET HEIGHTS,62,20,725,8.551724137931034,2.7586206896551726
2018,THE VALLEY / PIGSVILLE,11,3,139,7.913669064748201,2.158273381294964
2018,THURSTON WOODS,166,77,986,16.835699797160245,7.809330628803246
2018,TIMMERMAN AIRPORT,13,5,164,7.926829268292683,3.048780487804878
2018,TIMMERMAN WEST,128,44,1341,9.54511558538404,3.2811334824757643
2018,TIPPECANOE,10,3,713,1.402524544179523,0.42075736325385693
2018,TOWN & COUNTRY MANOR,49,16,699,7.0100143061516444,2.28898426323319
2018,TOWN OF LAKE,11,4,590,1.864406779661017,0.6779661016949152
2018,TRIANGLE,14,7,94,14.893617021276595,7.446808510638298
2018,TRIANGLE NORTH,23,7,535,4.299065420560748,1.3084112149532712
2018,TRIPOLI PARK,62,22,296,20.945945945945947,7.4324324324324325
2018,UPPER EAST SIDE,5,3,882,0.5668934240362812,0.3401360544217687
2018,UPTOWN,237,114,1525,15.540983606557376,7.475409836065573
2018,VALHALLA,308,132,1098,28.051001821493628,12.021857923497267
2018,VOGEL PARK,61,21,733,8.321964529331515,2.8649386084583903
2018,WAHL PARK,102,40,610,16.721311475409838,6.557377049180328
2018,WALKER'S POINT,131,66,2833,4.6240734204024,2.3296858453935756
2018,WALNUT HILL,82,36,571,14.36077057793345,6.304728546409807
2018,WASHINGTON HEIGHTS,65,28,1148,5.662020905923345,2.4390243902439024
2018,WASHINGTON PARK,261,117,1378,18.940493468795356,8.49056603773585
2018,WEST VIEW,11,5,418,2.631578947368421,1.1961722488038278
2018,WHITE MANOR,8,3,283,2.8268551236749118,1.0600706713780919
2018,WICK FIELD,1,0,196,0.5102040816326531,0
2018,WILLIAMSBURG,81,45,609,13.30049261083744,7.389162561576355
2018,WILSON PARK,8,4,588,1.3605442176870748,0.6802721088435374
2018,WOODLAND COURT,18,6,341,5.278592375366569,1.7595307917888565
2018,WYRICK PARK,53,21,577,9.185441941074524,3.6395147313691507
2018,YANKEE HILL,46,21,2253,2.041722148246782,0.9320905459387484
2019,ALCOTT PARK,1,1,57,1.7543859649122806,1.7543859649122806
2019,ALVERNO,18,7,226,7.964601769911504,3.0973451327433628
2019,ARLINGTON GARDENS,29,9,383,7.5718015665796345,2.3498694516971277
2019,ARLINGTON HEIGHTS,150,69,1268,11.829652996845425,5.441640378548896
2019,AVENUES WEST,264,90,5890,4.482173174872665,1.5280135823429541
2019,BARAN PARK,2,0,47,4.25531914893617,0
2019,BAY VIEW,50,14,4383,1.1407711613050422,0.31941592516541184
2019,BLUEMOUND HEIGHTS,17,6,798,2.1303258145363406,0.7518796992481203
2019,BORCHERT FIELD,141,76,1022,13.79647749510763,7.436399217221135
2019,BREWER'S HILL,36,12,1188,3.0303030303030303,1.0101010101010102
2019,BURNHAM PARK,36,18,1109,3.2461677186654643,1.6230838593327321
2019,CALUMET FARMS,9,6,720,1.25,0.8333333333333334
2019,CAMBRIDGE HEIGHTS,14,7,943,1.4846235418875928,0.7423117709437964
2019,CANNON PARK,4,3,640,0.625,0.46875
2019,CAPITOL HEIGHTS,85,31,948,8.966244725738397,3.2700421940928273
2019,CASTLE MANOR,35,11,993,3.5246727089627394,1.1077542799597182
2019,CLARKE SQUARE,133,58,1787,7.442641298265248,3.2456631225517625
2019,CLOCK TOWER ACRES,29,12,454,6.387665198237885,2.643171806167401
2019,COLD SPRING PARK,138,60,842,16.389548693586697,7.1258907363420425
2019,COLLEGE HEIGHTS,1,0,24,4.166666666666666,0
2019,COLUMBUS PARK,90,34,811,11.097410604192355,4.192355117139334
2019,CONCORDIA,372,181,1934,19.23474663908997,9.358841778697
2019,COOPER PARK,18,7,500,3.5999999999999996,1.4000000000000001
2019,DINEEN PARK,146,56,1223,11.937857726901063,4.5789043336058866
2019,DOWNER WOODS,5,1,427,1.1709601873536302,0.234192037470726
2019,ENDERIS PARK,38,15,755,5.033112582781457,1.9867549668874174
2019,ESTABROOK PARK,6,3,381,1.574803149606299,0.7874015748031495
2019,EUCLID PARK,8,4,610,1.3114754098360655,0.6557377049180327
2019,FAIR PARK,4,4,236,1.694915254237288,1.694915254237288
2019,FAIRFIELD,36,9,310,11.612903225806452,2.903225806451613
2019,FAIRVIEW,8,4,359,2.2284122562674096,1.1142061281337048
2019,FERNWOOD,5,4,501,0.998003992015968,0.7984031936127743
2019,FLORIST HIGHLANDS,5,4,225,2.2222222222222223,1.7777777777777777
2019,FOREST HOME HILLS,76,37,978,7.770961145194274,3.783231083844581
2019,FRANKLIN HEIGHTS,341,149,2260,15.08849557522124,6.592920353982301
2019,GARDEN HOMES,121,56,745,16.241610738255034,7.516778523489933
2019,GOLDEN VALLEY,8,6,355,2.2535211267605635,1.6901408450704223
2019,GOLDMAN PARK,8,7,240,3.3333333333333335,2.9166666666666665
2019,GRA-RAM,5,3,403,1.240694789081886,0.7444168734491315
2019,GRACELAND,52,21,424,12.264150943396226,4.952830188679245
2019,GRANTOSA,26,13,629,4.133545310015898,2.066772655007949
2019,GRANVILLE STATION,1,0,718,0.1392757660167131,0
2019,GRASSLYN MANOR,60,18,902,6.651884700665188,1.9955654101995564
2019,GREEN MOOR,2,1,49,4.081632653061225,2.0408163265306123
2019,GROVER HEIGHTS,10,2,95,10.526315789473683,2.1052631578947367
2019,HALYARD PARK,16,5,319,5.015673981191222,1.5673981191222568
2019,HAMPTON HEIGHTS,208,87,1506,13.811420982735722,5.776892430278884
2019,HARAMBEE,426,181,3568,11.939461883408072,5.072869955156951
2019,HARBOR VIEW,1,0,655,0.15267175572519084,0
2019,HAVENWOODS,10,3,91,10.989010989010989,3.296703296703297
2019,HAWLEY FARMS,9,3,245,3.6734693877551026,1.2244897959183674
2019,HAWTHORNE GLEN,1,0,79,1.2658227848101267,0
2019,HAYMARKET,29,3,166,17.46987951807229,1.8072289156626504
2019,HIGHWOOD ESTATES,11,8,641,1.71606864274571,1.24804992199688
2019,HILLSIDE,40,10,495,8.080808080808081,2.0202020202020203
2019,HISTORIC MITCHELL STREET,163,93,3091,5.27337431252022,3.0087350372047883
2019,HOLLER PARK,1,1,36,2.7777777777777777,2.7777777777777777
2019,HONEY CREEK MANOR,11,2,416,2.644230769230769,0.4807692307692308
2019,HONEY CREEK PARKWAY,3,1,159,1.8867924528301887,0.628930817610063
2019,JACKSON PARK,71,33,1437,4.940848990953375,2.2964509394572024
2019,JOHNSON'S WOODS,27,11,602,4.485049833887043,1.8272425249169437
2019,JUNEAU TOWN,48,16,3275,1.465648854961832,0.4885496183206107
2019,KILBOURN TOWN,105,36,2588,4.057187017001546,1.3910355486862442
2019,KING PARK,38,18,832,4.567307692307692,2.1634615384615383
2019,KOPS PARK,17,6,350,4.857142857142857,1.7142857142857144
2019,LAYTON PARK,40,17,1163,3.4393809114359417,1.4617368873602752
2019,LENOX HEIGHTS,27,15,454,5.947136563876652,3.303964757709251
2019,LINCOLN CREEK,186,74,1598,11.639549436795996,4.630788485607009
2019,LINCOLN PARK,160,69,1093,14.63860933211345,6.312900274473924
2019,LINCOLN VILLAGE,185,101,2740,6.751824817518248,3.686131386861314
2019,LINDSAY PARK,106,39,1016,10.433070866141732,3.8385826771653546
2019,LITTLE MENOMONEE PARKWAY,18,6,177,10.16949152542373,3.389830508474576
2019,LONG VIEW,67,30,573,11.69284467713787,5.2356020942408374
2019,LOWER EAST SIDE,115,47,8305,1.3847080072245637,0.5659241420830825
2019,LYONS PARK,4,2,155,2.5806451612903225,1.2903225806451613
2019,MAITLAND PARK,4,3,209,1.9138755980861244,1.4354066985645932
2019,MAPLE TREE,169,55,685,24.671532846715326,8.02919708029197
2019,MARQUETTE,1,1,298,0.33557046979865773,0.33557046979865773
2019,MARTIN DRIVE,25,12,503,4.970178926441352,2.3856858846918487
2019,MC GOVERN PARK,72,24,593,12.141652613827993,4.0472175379426645
2019,MELODY VIEW,33,13,167,19.760479041916167,7.784431137724551
2019,MENOMONEE RIVER HILLS,219,96,1469,14.908100748808714,6.535057862491491
2019,MENOMONEE RIVER HILLS EAST,66,28,482,13.692946058091287,5.809128630705394
2019,MENOMONEE RIVER PARKWAY,3,0,84,3.571428571428571,0
2019,MERRILL PARK,156,77,1134,13.756613756613756,6.790123456790123
2019,METCALFE PARK,140,54,770,18.181818181818183,7.012987012987012
2019,MIDTOWN,155,59,1787,8.673754896474538,3.301622831561276
2019,MILL VALLEY,1,0,63,1.5873015873015872,0
2019,MILLER VALLEY,50,23,385,12.987012987012985,5.974025974025974
2019,MITCHELL FIELD,1,0,588,0.17006802721088435,0
2019,MITCHELL PARK,19,5,179,10.614525139664805,2.793296089385475
2019,MITCHELL WEST,21,9,877,2.394526795895097,1.0262257696693273
2019,MORGAN HEIGHTS,6,3,318,1.8867924528301887,0.9433962264150944
2019,MORGANDALE,17,9,995,1.7085427135678393,0.9045226130653266
2019,MOUNT MARY,1,0,153,0.6535947712418301,0
2019,MURRAY HILL,36,12,3306,1.0889292196007259,0.3629764065335753
2019,MUSKEGO WAY,164,86,2719,6.031629275468922,3.1629275468922398
2019,NASH PARK,19,3,435,4.3678160919540225,0.6896551724137931
2019,NATIONAL PARK,30,17,581,5.163511187607573,2.9259896729776247
2019,NEW COELN,22,14,27,81.48148148148148,51.85185185185185
2019,NORTH DIVISION,274,109,2140,12.803738317757011,5.093457943925234
2019,NORTH MEADOWS,1,1,1294,0.07727975270479134,0.07727975270479134
2019,NORTHPOINT,14,4,1442,0.9708737864077669,0.27739251040221913
2019,NORTHRIDGE,3,2,558,0.5376344086021506,0.35842293906810035
2019,NORTHRIDGE LAKES,1,0,1098,0.09107468123861566,0
2019,OLD NORTH MILWAUKEE,640,311,3894,16.43554185927067,7.986646122239343
2019,PARK KNOLL,1,0,56,1.7857142857142856,0
2019,PARK VIEW,6,3,45,13.333333333333334,6.666666666666667
2019,PARK WEST,255,121,1734,14.705882352941178,6.978085351787774
2019,PARKWAY HILLS,23,10,203,11.330049261083744,4.926108374384237
2019,PHEASANT RUN,1,0,172,0.5813953488372093,0
2019,POLONIA,43,24,978,4.396728016359918,2.4539877300613497
2019,RED OAK HEIGHTS,1,1,21,4.761904761904762,4.761904761904762
2019,RIVER BEND,5,3,217,2.3041474654377883,1.3824884792626728
2019,RIVERSIDE PARK,16,6,605,2.644628099173554,0.9917355371900827
2019,RIVERWEST,118,65,4097,2.8801562118623383,1.5865267268733219
2019,ROLLING GREEN,7,4,438,1.5981735159817352,0.91324200913242
2019,ROOSEVELT GROVE,148,72,1311,11.289092295957284,5.491990846681922
2019,ROOT CREEK,15,10,442,3.3936651583710407,2.262443438914027
2019,RUFUS KING,236,123,1134,20.811287477954142,10.846560846560847
2019,SAINT JOSEPH,203,95,1595,12.727272727272727,5.956112852664576
2019,SAVELAND PARK,1,1,152,0.6578947368421052,0.6578947368421052
2019,SHERMAN PARK,277,128,1754,15.792474344355758,7.297605473204105
2019,SILVER CITY,52,22,940,5.531914893617021,2.3404255319148937
2019,SILVER SPRING,609,255,2734,22.275054864667155,9.326993416239942
2019,SILVER SWAN,221,84,891,24.803591470258137,9.427609427609427
2019,SOUTHGATE,10,5,220,4.545454545454546,2.272727272727273
2019,SOUTHPOINT,52,26,929,5.597416576964478,2.798708288482239
